my_id,mutagen,smiles
125017,0,NC(CSC(F)(F)C(F)(F)C(F)F)C(=O)O
68636,0,COP(=O)(OC)O\C(=C/C(=O)O[C@@H](C)c1ccccc1)\C
65606,0,COC(=O)c1occc1
154475,0,OCc1ccc(O)cc1
32477,0,CCCC[C@@H](CC)COP(=O)(Oc1ccccc1)Oc2ccccc2
160288,1,c1ccc(nc1)c2cccc(n2)c3ccccn3
126847,1,Nc1ccc(\C=C\c2cccc(Cl)c2)cc1
88243,0,CS(=O)(=O)c1ccc(Cl)cc1
55483,0,CN(C)C(=O)Oc1ccc[n+](C)c1
18405,0,CC(Cc1ccc(O)c(O)c1)C(C)Cc2ccc(O)c(O)c2
160680,0,c1ccc2c(c1)ncc3cnc4ccccc4c23
4266,1,C=CC#N
63241,0,COC(=O)Nc1nc2cc(O)ccc2[nH]1
154437,1,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NO)ncnc23
37474,0,CCN(CC)c1ccc(cc1)N=Nc2ccccc2
47353,0,CCOCCOC(=O)\C=C/c1ccc(OC)cc1
127666,0,Nc1nc2ccccc2[nH]1
126173,0,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
12778,1,CC(C)(C)OC(=O)CN=N#N
158415,1,[O-][N+](=O)c1ccc2nc3ccccc3nc2c1
127072,1,Nc1cccc(c1N)[N+](=O)[O-]
35737,1,CCN(C(=O)C)c1ccc2c(Cc3ccccc23)c1
89987,1,C[C@H](I)[C@@H]1OC[C@@H](CO)O1
96744,1,Cc1cc(c(C)c2c3ccccc3[nH]c12)[N+](=O)[O-]
155276,1,Oc1ccc2C3C4OC4C(=O)c5c(O)ccc(C6C7OC7C(=O)c1c26)c35
30597,0,CCCCCCOC(=O)C(=C)C
88201,1,CS(=O)(=O)OCCc1ccc(OCc2ccccc2)cc1
20335,0,CC1(C)CCCC2(C)C1CC=C(C=O)C2C=O
126649,0,Nc1ccc(Br)cc1
152954,1,OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)[N+](=O)[O-]
105006,0,Cc1ccc2nc3c4ccccc4C(O)C(O)c3c(C)c2c1
126589,1,Nc1cc2c3ccccc3ccc2c4ccccc14
32118,1,CCCCON(OC(=O)C)C(=O)c1ccc(cc1)[N+](=O)[O-]
125043,0,NC(CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(=O)O
107926,0,Cc1ccccn1
116996,0,Clc1ccc(NS(=O)(=O)c2cccc3cccnc23)c(Cl)c1
29967,0,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO
118303,1,Cn1c(N)nc2ncc(cc12)c3ccccc3
104731,1,Cc1ccc2cc3ccc4ccccc4c3nc2c1
60220,0,CNCCCC(=O)O
148101,1,O=C\C=C/c1ccccc1
154447,0,OC\C=C\c1ccccc1
145642,0,O=C1CCCO1
104751,0,Cc1ccc2ccc3ccccc3c2c1C
12683,0,CC(C)(C)NCC(O)COc1cccc2CC(O)C(O)Cc12
66574,1,COC1=NC(=O)N(CC(O)CN=N#N)C=C1C
60368,0,CN[N+](=O)[O-]
6503,0,CC(=CCC1CCCC1=O)C
120869,1,Fc1ccc2ncccc2c1F
126483,0,Nc1cc(C(=O)O)c(O)c(c1)S(=O)(=O)O
13880,0,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2
91537,1,Cc1c(C)c2c(N)c3ccccc3nc2c4ccccc14
9849,0,CC(=O)OC1CC2C3(C)CCCC(C)(C)C3CCC2(C)C4CC=C(C=O)C(C=O)C14C
116467,1,ClCCSCc1ccccc1
94210,1,Cc1cc(C)cc(NO)c1
127104,1,Nc1cccc2ncc(F)cc12
37671,1,CCN(CCCl)c1ccc(CCCNc2c3ccccc3nc4ccccc24)cc1
3244,0,C1COCCN1
103945,0,Cc1ccc(cc1)N=Nc2c(O)ccc3ccccc23
148321,1,O=Nc1cc2c3ccccc3ccc2c4ccccc14
155860,1,S=C=Nc1cccc2ccccc12
59921,1,CNC(=O)Oc1cc2ccccc2c3ccccc13
155052,0,Oc1cc2C[C@@]3(O)COc4c(O)c(O)ccc4[C@@H]3c2cc1O
160756,1,c1ccc2cc3c4ccccc4c5ccccc5c3cc2c1
116206,0,ClC1=C(Cl)C(=O)N(N=C1)S(=O)(=O)c2ccc(Cl)cc2Cl
16706,0,CC(C)NCC(O)COc1ccc(NC(=O)C)cc1
6390,0,CC(=C)C(=O)OCC(C)(C)COC(=O)C(=C)C
9816,1,CC(=O)OC1C(O)C(OC(=O)\C=C\c2ccc(O)cc2)C(CO)OC1OC34CC(C)(C)C(=O)C3C(C)(O)C5(CC5)C(=C4)C
68861,1,CO\C(=C/C(=O)O)\C(=O)C(=C)C
145734,0,O=C1CCc2ccc3ccc4ccccc4c3c12
32060,0,CCCCOCCCC
38661,1,CCNC(=N)N(N=O)[N+](=O)[O-]
60452,1,CNc1ccc2ncc(nc2c1C)c3ccccc3
32102,0,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC
58254,0,CN1C(=O)N(C)c2ncn(C)c2C1=O
59324,1,CN1CCc2cc3OCOc3c4c5ccccc5C(O)C1c24
22482,1,CC1=CC(=O)Oc2c3OC4(C)OOC4(C)c3ccc12
116847,0,Clc1ccc(C=O)cc1
28377,1,CCCC(=O)OCc1ccc(cc1)[N+](=O)[O-]
11716,0,CC(Br)C(=O)NC(C)(C)C
23859,0,CC1CCC2C(C)C3C(CC4C5CC=C6CC(O)CCC6(C)C5CCC34C)N2C1
155400,1,Oc1cccc2c1ccc3[nH]c4cc(c5ccccc5c4c23)[N+](=O)[O-]
153565,1,OC1C=Cc2c(cc3c4ccccc4cc5c6ccccc6c2c35)C1O
155070,1,Oc1cc2ccc3cc4ccccc4c5ccc(c1)c2c35
154977,0,Oc1c2c3ccccc3c4ccc5ccc6cccc1c6c5c24
125809,1,NNC(=O)c1[nH]c2ccccc2c1N
36823,1,CCN(CC)CCNc1ccc2ncn3c4ccc(O)cc4C(=O)c1c23
90652,0,C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C
37308,1,CCN(CC)c1cc(NC(=O)C)c(cc1OC)N=Nc2c(Br)cc(cc2[N+](=O)[O-])[N+](=O)[O-]
9994,0,CC(=O)OCC12CCC(=CC1OC3C(O)C(OC(=O)C)C2(C)C34CO4)C
36544,0,CCN(CC)CCCN(C1Cc2ccccc2C1)c3ccccc3
47739,0,CCOP(=S)(OCC)Oc1ccc2C(=C(Cl)C(=O)Oc2c1)C
116629,0,Clc1cc(Cl)c(Cl)cc1Cl
126942,1,Nc1ccc2c(c1)[nH]c3ccccc23
21062,0,CC1(C)S[C@@H]2[C@@H](NC(=O)[C@@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O
158354,1,[O-][N+](=O)c1ccc2c(ccc3cc4c(ccc5ccccc45)cc23)c1
6435,0,CC(=C)C1CO1
38076,1,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3
147871,0,O=C1c2ccccc2c3ccc4ccccc4c13
89928,0,C[C@@]12CC[C@@H](CC1)C(C)(C)O2
36339,0,CCN(CC)C(=S)SSC(=S)N(CC)CC
58197,1,CN1C(=O)CN=C(c2ccccc2F)c3cc(ccc13)[N+](=O)[O-]
158512,1,[O-][N+](=O)c1oc(C(=O)CBr)c(Cl)c1Cl
96393,0,Cc1cc(O)cc2OC(=O)c3c(O)cc(O)cc3c12
56633,1,CN(C)c1[nH]cnc2ncnc12
120177,0,FC(F)(F)C(F)(F)C(Cl)Cl
103961,0,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CCCCCC2
127099,1,Nc1cccc2nc3c(N)cccc3nc12
110559,1,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1
9283,1,CC(=O)Nc1ccc2ccc3cccc4ccc1c2c34
2919,0,C1C=C[C@@H]2[C@@H]3C[C@@H](C=C3)[C@H]12
67886,1,COCCOCCOCCOC
61261,1,COC(=O)C(N)CSCCCl
160173,1,c1ccc(cc1)N=Nc2ccccc2
127148,0,Nc1ccccc1Cl
116464,0,ClCCOP(=O)(OCCCl)OCCCl
90390,0,C[C@]12[C@@H](O)C=C[C@@]3(OC1=O)[C@H]4CC[C@]5(O)C[C@]4(CC5=C)[C@H]([C@H]23)C(=O)O
27642,0,CCC1=C(CC2NCCc3cc(OC)c(OC)cc23)CC4N(CCc5cc(OC)c(OC)cc45)C1
117203,1,Clc1ccc2oc3ccccc3c2c1
152803,0,OC(=O)COc1ccc(Cl)cc1Cl
38078,0,CCN1C=C(C(=O)O)C(=O)c2ccc(C)nc12
30435,0,CCCCCCCCOc1ccc(cc1)C(=O)O
116471,1,ClCCl
106724,1,Cc1cccc2C3NC3c4cc5ccccc5cc4c12
148352,1,O=Nn1cc(CC#N)c2ccccc12
14868,0,CC(C)CC(=O)C
152802,0,OC(=O)COc1ccc(Cl)cc1
82088,1,COc1ccc(cc1)c2nc(c3ccc(OC)cc3)c([nH]2)c4ccc(OC)cc4
116106,1,ClC(=O)c1ccc(cc1)C(=O)Cl
29603,0,CCCCCCCCC(=O)OCC=C
158303,1,[O-][N+](=O)c1ccc2N(S\C(=N/C(=O)c3cccc(Cl)c3)\c2c1)C(=O)c4cccc(Cl)c4
126364,0,Nc1c(O)cccc1C(=O)O
116365,1,ClC1c2cccc3ccc4c5ccccc5cc1c4c23
64248,1,COC(=O)c1cc2c3ccccc3[nH]c2c(n1)c4ccc5C(=O)C=CC(=O)c5n4
160610,1,c1ccc2c(c1)ccc3ncccc23
37660,1,CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc3ccc(OC)nc13
89727,0,C[C@@H](O)C[N+](C)(C)NC(=O)C(=C)C
116394,1,ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl
71494,1,COc1cc(c2ncccc2c1)[N+](=O)[O-]
26987,0,CCC(CCOCN1C=CN(C)C1\C=N\O)[N+](=O)[O-]
56049,0,CN(C)CCN(Cc1ccsc1)c2ccccn2
39546,0,CCOC(=O)C(=O)C
116800,0,Clc1ccc(Br)cc1
25365,0,CCC(=O)C
27549,1,CCC1(O)CC(OC2CC(C(OC3CC(O)C(OC4CC(O)C(O)C(C)O4)C(C)O3)C(C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)ccc(O)c7C(=O)c6cc5C1C(=O)OC
145735,0,O=C1CCc2ccccc2O1
122317,0,N#C\C=C/C#N
716,0,Brc1ccc(cc1)C(=O)C2OC2c3ccccc3
154382,1,OC[C@H](O)CI
30939,0,CCCCC[C@@H](CC)OC(=O)c1cccc(c1)C(=O)O[C@H](CC)CCCCC
63372,1,COC(=O)[C@@]1(O[C@@]1(C)[C@H](O)C(C)C)C(=O)N
106439,0,Cc1cccc(NS(=O)(=O)c2cccc3cccnc23)c1
128420,0,O1c2ccccc2Oc3ccccc13
158171,1,[O-][N+](=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]
106827,1,Cc1cccc2c1ccc3ccccc23
101170,1,Cc1ccc(N=Nc2c(O)c(cc3cc(ccc23)S(=O)(=O)O)S(=O)(=O)O)c(C)c1
153979,1,OCC1OC(CC1O)N2C=C(COO)C(=O)NC2=O
105002,1,Cc1ccc2nc3c(ccc4ccccc34)c(CO)c2c1
127135,0,Nc1ccccc1C(=O)O
85089,1,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)CC(C)O5)c4c(O)c3C(=O)c12)C(=O)CO
127073,0,Nc1cccc(c1O)[N+](=O)[O-]
69017,1,COc1c(O)cc2CCN(C)C3Cc4ccccc4c1c23
19810,0,CC1(C)C2CC3OC3(C)C1C2
118925,1,Cn1c2ccccc2c3ccc(cc13)[N+](=O)[O-]
9305,1,CC(=O)Nc1ccc2ncccc2c1
155385,1,Oc1cccc2C(=O)c3c(O)cccc3C(=O)c12
20196,0,CC1(C)CC(C(=O)O)C(C)(C)N1O
154149,0,OCCN(CCO)c1ccc(cc1)N=Nc2ccc(nc2)N(CCO)CCO
30789,0,CCCCCN(CCCCC)CCCCC
71115,1,COc1cc(OC)c2C3C(OC4OC34)Oc2c1
117513,1,Clc1nncc2cccnc12
15337,0,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C
105481,0,Cc1cccc(C)c1
16735,0,CC(C)NC[C@@H](O)COc1cccc2ccccc12
154483,0,OCc1ccc2c(CO)c3ccc4ccccc4c3nc2c1
126728,1,Nc1ccc(Cl)cc1[N+](=O)[O-]
30818,1,CCCCCNC(=O)\C=C\c1oc(cc1)[N+](=O)[O-]
540,0,BrCc1ccc(CBr)cc1
117053,1,Clc1ccc(Oc2ccc(NC=O)cc2)c(Cl)c1
89787,0,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
155514,0,Oc1nc2ccccc2n1C3CCN(CCCC(c4ccc(F)cc4)c5ccc(F)cc5)CC3
117514,0,Clc1nncc2ccncc12
156063,0,Sc1ccccc1
117456,0,Clc1cccnc1
116900,0,Clc1ccc(CSc2ccc(Cl)cc2)cc1
10740,0,CC(=O)\C(=N/O)\C
480,1,BrCBr
36542,0,CCN(CC)CCCN
19422,0,CC(\C=C(/C#N)\c1ccc(F)cc1)C(C(C#N)c2ccc(F)cc2)c3ccccc3
68955,0,COc1c(Cl)c(Cl)c(c(Cl)c1Cl)[N+](=O)[O-]
90923,1,Cc1[nH]c2C(=O)C=C(N3CC3)C(=O)c2c4nc5ccccc5c14
18456,1,CC(Cl)C(Br)CBr
154963,0,Oc1c(cc(c(O)c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
57214,0,CN(C)c1nc(nc(n1)N(C)C)N(C)C
3066,0,C1CCCCC1
153841,0,OCC(O)C(O)C(O)C1SCCN1N=O
56230,0,CN(C)CCO[C@@](C)(c1ccccc1)c2ccccn2
128396,1,O1C2C1c3nc4ccc5ccccc5c4cc3c6ccccc26
56374,1,CN(C)N=Nc1ccc(C)cc1
6510,0,CC(=CCC[C@](C)(OC(=O)c1ccccc1N)C=C)C
155325,1,Oc1ccc2ccc3c(ccc4ccc1c2c34)[N+](=O)[O-]
57600,1,CN(Cc1cccc(c1)C#N)N=O
161168,1,c1cscn1
97120,1,Cc1cc2c3cc4ccccc4cc3c5cccc(c1)c25
117460,0,Clc1ccncc1
89726,0,C[C@@H](O)COC[C@@H](C)O
9257,0,CC(=O)Nc1ccc2c(Cc3ccccc23)c1OC(=O)c4ccccc4
91549,1,Cc1c(C)c2c(ccc3ccccc23)c4CCC(=O)c14
89686,0,C[C@@H](N)CN
25346,0,CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
153582,0,OC1C=Cc2cc3c(ccc4ccccc34)c(Br)c2C1O
125938,0,NS(=O)(=O)c1cc(C(=O)O)c(NCc2occc2)cc1Cl
155406,0,Oc1cccc2c3ccccc3c4cc5ccccc5cc4c12
37748,0,CCN(Cc1cccc(c1)S(=O)(=O)O)c2ccc(cc2)C(=C3C=CC(=[N+](CC)Cc4cccc(c4)S(=O)(=O)O)C=C3)c5ccc(O)cc5S(=O)(=O)O
120945,1,Fc1cccc2ncccc12
100646,0,Cc1ccc(Cl)cc1N
3259,0,C1COCCOCCOCCOCCOCCOCCO1
12688,1,CC(C)(C)NCC(O)COc1ccccc1C2CCCC2
3267,1,C1CS1
147034,0,O=C1OCC=C1
153655,1,OC1COC(C(O)C1O)N(CCc2c[nH]c3ccccc23)N=O
57362,0,CN(CC(=O)NN)c1ccc2ccccc2c1
87534,1,COc1nsc2cc(ccc12)[N+](=O)[O-]
51861,0,CC\C(=C(\c1ccc(OCCN(C)C)cc1)/c2ccc(OP(=O)(O)O)cc2)\c3ccc(cc3)C(C)C
158027,0,[O-][N+](=Nc1ccc2c(Cc3ccccc23)c1)c4ccc5c(Cc6ccccc56)c4
25366,0,CCC(=O)C(=O)C
28790,0,CCCCC#N
7551,0,CC(=O)N(O)c1ccc(Br)cc1
105659,1,Cc1cccc(C)c1NO
7116,0,CC(=O)C1=C(O)C=C(C)OC1=O
128416,1,O1[C@@H]2[C@H]1c3ccccc3c4c2ccc5ccccc45
15902,0,CC(C)C[C@@H](C)Nc1ccc(Nc2ccccc2)cc1
534,1,BrCc1c2ccccc2cc3c1ccc4ccccc34
3318,0,C1Cc2ccc3c(ccc4ccccc34)c2C1
12273,0,CC(C)(C)C1CCC2(CC1)CO2
106907,1,Cc1cccc2cc(ccc12)[N+](=O)[O-]
71506,0,COc1cc(cc(OC)c1OC)C2OCC3C2COC3c4cc(OC)c(OC)c(OC)c4
26980,0,CCC(CCC(C)O)COC(=O)c1ccccc1C(=O)O
25209,1,CC1c2ccccc2c3cc(C)c(C)cc13
92384,1,Cc1c2ccccc2c(C)c3ccccc13
152829,0,OC(=O)Cc1c[nH]c2ccc(O)cc12
122293,0,N#CSCSC#N
109432,1,Cc1nc(N)c(C)c2[nH]c3ccccc3c12
158472,0,[O-][N+](=O)c1cccc2nc3c(cccc3nc12)[N+](=O)[O-]
127814,1,Nc1ncnc2c1ncn2C[C@H](O)CN=[N+]=[N-]
82007,1,COc1ccc(\C=C\c2ccc(N)cc2)cc1
153527,0,OC1C(Oc2c3ccccc3c4ccc5cccc6ccc2c4c56)OC(C(O)C1O)C(=O)O
155322,1,Oc1ccc2ccc3[nH]c4cc(c5ccccc5c4c3c2c1)[N+](=O)[O-]
142569,1,O=C(ON=C1C=CC(=NOC(=O)c2ccccc2)C=C1)c3ccccc3
147867,1,O=C1c2ccccc2c3c4OCOc4cc5ccnc1c35
481,1,BrCC#C
108250,0,Cc1ccncc1
18533,0,CC(N)CCN
28535,0,CCCC(CCC)C(=O)O
10513,1,CC(=O)Oc1cc(c2ccc3cccc4ccc1c2c34)[N+](=O)[O-]
51176,0,CCSCCOP(=S)(OC)OC
15852,1,CC(C)COS(=O)(=O)c1ccccc1
123336,1,N#N=NCCC(c1ccccc1)c2ccccc2
158410,1,[O-][N+](=O)c1ccc2ccccc2c1
59002,1,CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN4N(C)COc2c34)C(=O)O
38862,0,CCNC(=S)NCC
32461,0,CCCC[C@@H](CC)CO
155208,0,Oc1ccc(OP2(NP(NP(N2)(Oc3ccc(O)cc3)Oc4ccc(O)cc4)(Oc5ccc(O)cc5)Oc6ccc(O)cc6)Oc7ccc(O)cc7)cc1
116451,1,ClCCNC(=O)Sc1[nH]cnc2ncnc12
29802,0,CCCCCCCCCCCCC=C
57012,1,CN(C)c1ccc(\C=C\C2=CC(=C(C#N)C#N)C=C(C)O2)cc1
126394,0,Nc1c([nH]c2ccccc12)C(=O)N\N=C\c3ccccc3
47002,0,CCOC1=CC(N(O)c2ccccc12)(c3ccccc3)c4ccccc4
55975,1,CN(C)CCCNc1c2ccccc2nc3c(C)ccc(c13)[N+](=O)[O-]
158462,1,[O-][N+](=O)c1cccc2c3ccccc3[nH]c12
47470,1,CCON(OC(=O)C)C(=O)c1ccccc1
127102,1,Nc1cccc2nc3ccccc3cc12
147137,1,O=C1Oc2cccc3ccc4c5ccccc5cc1c4c23
154885,0,Oc1c(Br)cc(Br)cc1C(=O)Nc2ccc(Br)cc2
148179,0,O=Cc1ccccc1
29768,0,CCCCCCCCCCCC=C
19100,0,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O
17757,0,CC(C)c1ccc2Oc3nc(N)c(cc3C(=O)c2c1)C(=O)O
10267,0,CC(=O)OCc1ccccc1
154245,1,OCCNc1ccc(cc1)N=Nc2ccc(NCCO)cc2
82065,1,COc1ccc(cc1)N=Nc2ccc(cc2)N(C)C
65130,0,COC(=O)c1ccccc1C(=O)OC
547,0,BrCc1cccc(CBr)c1
158638,1,[Se]([Se]c1ccccc1)c2ccccc2
154945,0,Oc1c(Cl)cccc1Cl
97202,1,Cc1cc2cc3ccccc3cc2c4ccccc14
158506,1,[O-][N+](=O)c1cnc(s1)N2CCN(C(=O)C(Cl)Cl)C2=O
153869,1,OCC(O)CN=N#N
92204,1,Cc1c(cc(N)cc1[N+](=O)[O-])[N+](=O)[O-]
52804,0,CCc1ccc2c3ccccc3c4cccc1c24
120293,1,FC(F)(F)c1cc2C(=O)CCc2c3ccc4ccccc4c13
146384,0,O=C1NC(=O)[C@H]2CC=CC[C@@H]12
58785,0,CN1CCC[C@@H]1c2cccnc2
155281,1,Oc1ccc2Oc3cc(O)cc(O)c3C(=O)c2c1
124909,1,NC(=S)c1c(Cl)cccc1Cl
55075,0,CN(C(=O)C)c1snc2ccccc12
1189,0,C(=N\c1snc2ccccc12)/c3ccccc3
1556,1,C(Oc1cccc2cnsc12)C3CO3
154347,1,OCNC(=O)NCO
103939,1,Cc1ccc(cc1)N(N=O)C2OCC(O)C(O)C2O
57834,1,CN(c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
38918,0,CCNCC
148100,1,O=C[C@H]1CO1
70627,0,COc1cc(NC(=O)C)ccc1NC(=O)C
13885,1,CC(C)(c1ccc(OC[C@H]2CO2)cc1)c3ccc(OC[C@H]4CO4)cc3
158341,1,[O-][N+](=O)c1ccc2c(c1)c3cc4ccccc4c5cccc2c35
56612,0,CN(C)[C@@H]1[C@@H]2[C@H](O)[C@H]3C(=C(O)[C@@]2(O)C(=C(C(=O)N)C1=O)O)C(=O)c4c(O)cccc4[C@]3(C)O
21205,1,CC1(CO1)C2CO2
100267,0,Cc1ccc(CCl)cc1
66311,0,COC1=CC(=O)C=C/C/1=N\c2c3ccccc3nc4ccccc24
23726,1,CC1CC2(OC2C)C(=O)OC3CCN(C)CC=C(COC(=O)C1(C)O)C3=O
13836,0,CC(C)(OOC(C)(C)c1ccccc1)c2ccccc2
154378,1,OC[C@H](Br)CBr
126853,1,Nc1ccc(c(O)c1)[N+](=O)[O-]
116506,1,ClCc1ccc2cccc3c4ccccc4c1c23
126349,1,Nc1c(N=Nc2ccc(cc2)c3ccc(cc3)N=Nc4ccc(O)cc4)c(cc5cc(c(N=Nc6ccccc6)c(O)c15)S(=O)(=O)O)S(=O)(=O)O
127008,1,Nc1ccc2nc3ccccc3nc2c1
154805,0,O[C@H](C(=O)c1ccccc1)c2ccccc2
154268,0,OCCOC(=O)C=C
7300,0,CC(=O)CCC(=O)C
106771,1,Cc1cccc2c(cccc12)[N+](=O)[O-]
148268,0,O=NN(Cc1ccccc1)Cc2ccccc2
80212,1,COc1ccc(NOS(=O)(=O)O)cc1N
3179,0,C1CN(CCO1)Sc2nc3ccccc3s2
51546,0,CC[C@@]1(CC(=O)O)OCCc2c1n(C)c3ccccc23
13870,1,CC(C)(S)C(N)C(=O)O
16734,0,CC(C)NC[C@@H](O)COc1cccc2C[C@@H](COc12)O[N+](=O)[O-]
145556,0,O=C1CCCCC1
116450,1,ClCCNC(=O)N(CCCl)N=O
3330,0,C1Cc2scnc2c3cccnc13
63478,0,COC(=O)\C(=C(/OP(=O)(OC)OC)\c1ccc(Cl)cc1Cl)\Br
138393,1,O=C(Nc1ccc2c(Cc3ccccc23)c1)c4ccccc4
18468,0,CC(Cl)c1ccccc1
56124,1,CN(C)CCNC(=O)c1cccc2Oc3ccccc3Nc12
3326,0,C1Cc2ccccc2CN1
32948,0,CCCCc1cc(C)cc(CCCC)c1O
3051,0,C1CCC2C(C1)CCc3ccccc23
15198,0,CC(C)CC1NC(=O)C(C)N(C)C(=O)CNC(=O)\C(=C/c2ccccc2)\N(C)C1=O
61162,1,COC(=O)C(CSCC(C)Br)NC(=O)C
96806,0,Cc1cc(ccc1N=Nc2cccnc2)N(CCO)CCO
56127,1,CN(C)CCNC(=O)c1cccc2c(N)c3ccccc3nc12
101962,0,Cc1ccc(NO)cc1[N+](=O)[O-]
70197,0,COc1cc(C=C)ccc1O
52996,0,CCc1cccc2cc(oc12)[C@H](O)CNC(C)(C)C
29043,0,CCCCC(CC)COC(=O)c1ccc(cc1)N(C)N=O
68602,0,COP(=O)(O)OC
11546,0,CC(=O)c1ccccc1[N+](=O)[O-]
104978,1,Cc1ccc2nc(sc2c1)c3ccc(N)cc3
106702,1,Cc1cccc(c1C(O)O)[N+](=O)[O-]
58196,0,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13
154879,0,Oc1[nH]nc2ccccc12
59264,0,CN1CCNCC1
147338,1,O=C1c2ccc3c4nc5ccccc5n4C(=O)c6ccc(c7nc8ccccc8n17)c2c36
160599,1,c1ccc2c(c1)ccc3c4ccncc4ccc23
158161,1,[O-][N+](=O)c1cc(c(Nc2c(cc(cc2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c(c1)[N+](=O)[O-])[N+](=O)[O-]
104777,0,Cc1ccc2ccccc2c1
158332,1,[O-][N+](=O)c1ccc2c(CCc3ccccc23)c1
29837,1,CCCCCCCCCCCCCC(=O)ON(C(=O)C)c1ccc2c(Cc3ccccc23)c1
32031,0,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2
154343,1,OCN=N
125495,0,NC1CCCCC1
52734,1,CCc1ccc(cc1)C(C(Cl)Cl)c2ccc(CC)cc2
36340,0,CCN(CC)C(=S)SSCC(NC(=O)C)C(=O)O
70528,0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
138819,0,O=C(Nc1cccc2C(=O)c3c(ccc4c5cc(NC(=O)c6ccccc6)c7C(=O)c8ccccc8C(=O)c7c5[nH]c34)C(=O)c12)c9ccccc9
1394,1,C(CC1CO1)C2CO2
30792,1,CCCCCN(CCCCO)N=O
9237,0,CC(=O)Nc1ccc(cc1)[N+](=O)[O-]
117175,1,Clc1ccc2cc3ccccc3cc2c1
32787,0,CCCC[CH-][N+](=O)[O-]
97122,1,Cc1cc2c3ccccc3[nH]c2nc1N
77540,0,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1
11714,1,CC(Br)C(=O)N
126591,1,Nc1cc2ccc3cccc4ccc(c1)c2c34
153567,1,OC1C=Cc2c(cc3ccc4ccc(c5ccc2c3c45)[N+](=O)[O-])C1O
124098,0,NC(=O)CI
91799,1,Cc1c(N)cc(N)cc1[N+](=O)[O-]
15697,1,CC(C)CNC(=O)\C=C\c1oc(cc1)[N+](=O)[O-]
35634,1,CCCn1cc2CC3C(CC(C)CN3C#N)c4cccc1c24
106695,0,Cc1cccc(c1)N=O
63245,1,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3ccccc3
20494,1,CC1(C)C[C@H]2C=C(CO)[C@]3(C[C@@]3(C)[C@@H]2C1)C=O
153006,0,OC(=O)c1occ(c2ccccc2)c1c3ccccc3
139872,1,O=C(Nc1snc2ccccc12)c3ccccc3
158240,1,[O-][N+](=O)c1ccc(Oc2ccccc2)cc1
19251,0,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O
94943,0,Cc1cc(C)nc(SC(=O)OC(C)(C)C)n1
120765,1,Fc1ccc(F)c2c1ccc3cccnc23
41482,1,CCOC(=O)CBr
102177,0,Cc1ccc(O)cc1
69061,1,COc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
106922,1,Cc1cccc2ccc3cc4ccccc4cc3c12
127827,1,Nc1ncnc2c1ncn2c3ccc(cc3[N+](=O)[O-])[N+](=O)[O-]
92397,1,Cc1c2ccccc2c([C@@H]3CO3)c4ccccc14
56951,1,CN(C)c1ccc(N)cc1
123460,1,N1[C@@H]([C@H]1c2ccccc2)c3ccccc3
82024,1,COc1ccc(c2c(NCCCN(C)C)c3ccccc3nc12)[N+](=O)[O-]
126907,1,Nc1ccc2[nH]c3ccccc3c2c1[N+](=O)[O-]
31336,1,CCCCN(CCO)N=O
148026,1,O=CC=O
